20200811 095800;2.86210000;2.86210000;2.85000000;2.85430000;710.06000000
20200811 095900;2.89730000;2.89730000;2.85430000;2.85430000;619.51000000
20200811 100000;2.85660000;2.87540000;2.85000000;2.85490000;2116.46000000
20200811 100100;2.86450000;2.87550000;2.85010000;2.87550000;851.59000000
20200811 100200;2.85580000;2.85580000;2.85570000;2.85570000;230.00000000
20200811 100300;2.85570000;2.85570000;2.85570000;2.85570000;0.00000000
20200811 100400;2.85950000;2.85950000;2.85000000;2.85000000;2102.89000000
20200811 100500;2.86010000;2.87190000;2.84330000;2.87190000;807.42000000
20200811 100600;2.86110000;2.86110000;2.86100000;2.86100000;315.00000000
20200811 100700;2.87190000;2.88560000;2.86170000;2.86170000;422.19000000
20200811 100800;2.88560000;2.90480000;2.88560000;2.90480000;22.37000000
20200811 100900;2.86180000;2.86180000;2.86180000;2.86180000;100.00000000
20200811 101000;2.88410000;2.90480000;2.88410000;2.90480000;46.97000000
20200811 101100;2.90480000;2.92440000;2.88900000;2.88900000;2946.57000000
20200811 101200;2.88140000;2.92850000;2.88140000;2.90440000;1617.46000000
20200811 101300;2.91060000;2.91060000;2.90000000;2.90000000;14.50000000
20200811 101400;2.90000000;2.90000000;2.90000000;2.90000000;0.00000000
20200811 101500;2.90000000;2.90000000;2.90000000;2.90000000;0.00000000
20200811 101600;2.88500000;2.88500000;2.88090000;2.88090000;2184.98000000
20200811 101700;2.88090000;2.88090000;2.88090000;2.88090000;0.00000000
20200811 101800;2.88090000;2.88090000;2.88090000;2.88090000;0.00000000
20200811 101900;2.88090000;2.88100000;2.88090000;2.88090000;1878.63000000
20200811 102000;2.87010000;2.92510000;2.85440000;2.89920000;2392.29000000
20200811 102100;2.87050000;2.89920000;2.87050000;2.89920000;27.59000000
20200811 102200;2.87030000;2.87030000;2.87020000;2.87020000;23.34000000
20200811 102300;2.86000000;2.86000000;2.86000000;2.86000000;58.47000000
20200811 102400;2.85430000;2.85430000;2.85430000;2.85430000;179.51000000
20200811 102500;2.85430000;2.85430000;2.85430000;2.85430000;6.00000000
20200811 102600;2.85430000;2.85430000;2.85430000;2.85430000;72.27000000
20200811 102700;2.88670000;2.88680000;2.86460000;2.86460000;581.58000000
20200811 102800;2.88670000;2.88670000;2.88670000;2.88670000;11.00000000
20200811 102900;2.86630000;2.86630000;2.86070000;2.86080000;2000.98000000
20200811 103000;2.86140000;2.86140000;2.86140000;2.86140000;101.93000000
20200811 103100;2.86140000;2.86140000;2.86140000;2.86140000;0.00000000
20200811 103200;2.86140000;2.86140000;2.86140000;2.86140000;0.00000000
20200811 103300;2.88000000;2.88670000;2.87010000;2.87010000;716.75000000
20200811 103400;2.87010000;2.87010000;2.87010000;2.87010000;0.71000000
20200811 103500;2.88710000;2.88710000;2.86700000;2.86700000;1532.95000000
20200811 103600;2.86690000;2.86690000;2.86150000;2.86150000;1519.00000000
20200811 103700;2.88700000;2.88700000;2.88700000;2.88700000;10.38000000
20200811 103800;2.88700000;2.88700000;2.88700000;2.88700000;0.00000000
20200811 103900;2.88700000;2.88700000;2.88700000;2.88700000;3.48000000
20200811 104000;2.88700000;2.88710000;2.88600000;2.88600000;151.59000000
20200811 104100;2.86900000;2.93290000;2.86900000;2.90760000;721.99000000
20200811 104200;2.91790000;2.91790000;2.91000000;2.91000000;349.33000000
20200811 104300;2.89280000;2.89280000;2.88550000;2.88550000;125.00000000
20200811 104400;2.88550000;2.88550000;2.88550000;2.88550000;0.00000000
20200811 104500;2.88550000;2.88550000;2.88550000;2.88550000;0.00000000
20200811 104600;2.88550000;2.88550000;2.88550000;2.88550000;0.00000000
20200811 104700;2.88550000;2.88550000;2.88550000;2.88550000;0.00000000
20200811 104800;2.88550000;2.88550000;2.88550000;2.88550000;0.00000000
20200811 104900;2.90000000;2.91720000;2.89750000;2.89750000;405.24000000
20200811 105000;2.89740000;2.89740000;2.89740000;2.89740000;12.82000000
20200811 105100;2.89740000;2.89740000;2.89740000;2.89740000;0.00000000
20200811 105200;2.89740000;2.89740000;2.89740000;2.89740000;0.00000000
20200811 105300;2.89740000;2.89740000;2.89740000;2.89740000;0.00000000
20200811 105400;2.91660000;2.91660000;2.89760000;2.89760000;24.71000000
20200811 105500;2.89760000;2.89760000;2.89760000;2.89760000;0.00000000
20200811 105600;2.89760000;2.89760000;2.89760000;2.89760000;0.00000000
20200811 105700;2.89760000;2.89760000;2.89760000;2.89760000;0.00000000
20200811 105800;2.89760000;2.89760000;2.89760000;2.89760000;0.00000000
20200811 105900;2.89760000;2.89760000;2.89760000;2.89760000;0.00000000
20200811 110000;2.89760000;2.89760000;2.89760000;2.89760000;0.00000000
20200811 110100;2.89760000;2.89760000;2.89760000;2.89760000;0.00000000
20200811 110200;2.91670000;2.95600000;2.90150000;2.90150000;579.80000000
20200811 110300;2.90600000;2.92000000;2.90600000;2.92000000;746.38000000
20200811 110400;2.92000000;2.92000000;2.92000000;2.92000000;18.12000000
20200811 110500;2.92590000;2.97620000;2.92000000;2.92000000;385.47000000
20200811 110600;2.93880000;2.93880000;2.93880000;2.93880000;380.10000000
20200811 110700;2.94640000;2.94640000;2.94640000;2.94640000;40.45000000
20200811 110800;2.94640000;2.94640000;2.94640000;2.94640000;0.00000000
20200811 110900;2.94640000;2.94640000;2.94640000;2.94640000;0.00000000
20200811 111000;2.94640000;2.94640000;2.94640000;2.94640000;0.00000000
20200811 111100;2.94640000;2.94640000;2.94640000;2.94640000;0.00000000
20200811 111200;2.94640000;2.94640000;2.94640000;2.94640000;0.00000000
